"sep=,"
file,signature,ND
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_macros.h.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_macros.h.xml,!(defined(JEMALLOC_JET)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_macros.h.xml,(defined(__GNUC__) || defined(__GNUG__)) && !defined(__clang__) && defined(JEMALLOC_HAVE_ATTR) && (__GNUC__ >= 7),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_macros.h.xml,!((defined(__GNUC__) || defined(__GNUG__)) && !defined(__clang__) && defined(JEMALLOC_HAVE_ATTR) && (__GNUC__ >= 7)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_macros.h.xml,defined(_MSC_VER) && !defined(__clang__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_macros.h.xml,(defined(__GNUC__) && ((__GNUC__ > 4) || ((__GNUC__ == 4) && (__GNUC_MINOR__ > 5)))) || defined(__clang__),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_macros.h.xml,!(defined(_MSC_VER) && !defined(__clang__)) && !((defined(__GNUC__) && ((__GNUC__ > 4) || ((__GNUC__ == 4) && (__GNUC_MINOR__ > 5)))) || defined(__clang__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_types.h.xml,__STDC_VERSION__ < 199901L,3
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_types.h.xml,!(__STDC_VERSION__ < 199901L),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/log.h.xml,defined(JEMALLOC_LOG),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/log.h.xml,!(defined(JEMALLOC_LOG)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/malloc_io.h.xml,defined(_WIN32),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/malloc_io.h.xml,!(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/malloc_io.h.xml,defined(JEMALLOC_USE_SYSCALL) && defined(SYS_write),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/malloc_io.h.xml,!(defined(JEMALLOC_USE_SYSCALL) && defined(SYS_write)),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/malloc_io.h.xml,defined(JEMALLOC_USE_SYSCALL) && defined(SYS_read),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/malloc_io.h.xml,!(defined(JEMALLOC_USE_SYSCALL) && defined(SYS_read)),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,defined(_WIN32),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,(defined(JEMALLOC_OS_UNFAIR_LOCK)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,(defined(JEMALLOC_MUTEX_INIT_CB)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,!(defined(_WIN32)) && !((defined(JEMALLOC_OS_UNFAIR_LOCK))) && !((defined(JEMALLOC_MUTEX_INIT_CB))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,!defined(JEMALLOC_DEBUG),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,defined(JEMALLOC_DEBUG),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,defined(_WIN32),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,(defined(JEMALLOC_OS_UNFAIR_LOCK)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,!(defined(_WIN32)) && !((defined(JEMALLOC_OS_UNFAIR_LOCK))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,(defined(JEMALLOC_OS_UNFAIR_LOCK)),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,(defined(JEMALLOC_MUTEX_INIT_CB)),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,!(defined(_WIN32)) && !((defined(JEMALLOC_OS_UNFAIR_LOCK))) && !((defined(JEMALLOC_MUTEX_INIT_CB))),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,defined(JEMALLOC_LAZY_LOCK),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/mutex.h.xml,!(defined(JEMALLOC_LAZY_LOCK)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/pages.h.xml,defined(PAGE_MASK),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/pages.h.xml,defined(_WIN32) || defined(JEMALLOC_PURGE_MADVISE_FREE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/pages.h.xml,!defined(_WIN32) && ((defined(JEMALLOC_PURGE_MADVISE_DONTNEED) && defined(JEMALLOC_PURGE_MADVISE_DONTNEED_ZEROS)) || defined(JEMALLOC_MAPS_COALESCE)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/pages.h.xml,defined(PAGES_CAN_PURGE_LAZY),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/pages.h.xml,!(defined(PAGES_CAN_PURGE_LAZY)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/pages.h.xml,defined(PAGES_CAN_PURGE_FORCED),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/pages.h.xml,!(defined(PAGES_CAN_PURGE_FORCED)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prng.h.xml,LG_SIZEOF_PTR == 2,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prng.h.xml,LG_SIZEOF_PTR == 3,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prng.h.xml,!(LG_SIZEOF_PTR == 2) && !(LG_SIZEOF_PTR == 3),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prof_externs.h.xml,defined(JEMALLOC_PROF),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prof_externs.h.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prof_externs.h.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prof_externs.h.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prof_inlines_a.h.xml,defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prof_inlines_a.h.xml,!(defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prof_inlines_a.h.xml,defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prof_inlines_a.h.xml,!(defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prof_structs.h.xml,defined(JEMALLOC_PROF_LIBGCC),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prof_structs.h.xml,!defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prof_structs.h.xml,!(!defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prof_types.h.xml,defined(JEMALLOC_PROF),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/prof_types.h.xml,!(defined(JEMALLOC_PROF)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/quantum.h.xml,!defined(LG_QUANTUM),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rb.h.xml,!defined(__PGI),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rb.h.xml,defined(RB_COMPACT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rb.h.xml,!(defined(RB_COMPACT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rb.h.xml,defined(RB_COMPACT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rb.h.xml,!(defined(RB_COMPACT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,RTREE_NSB <= 10,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,RTREE_NSB <= 36,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,RTREE_NSB <= 52,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,!(RTREE_NSB <= 10) && !(RTREE_NSB <= 36) && !(RTREE_NSB <= 52),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,RTREE_NHIB >= LG_CEIL(SC_NSIZES),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,defined(RTREE_LEAF_COMPACT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,!(defined(RTREE_LEAF_COMPACT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,RTREE_HEIGHT > 1,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,!(RTREE_HEIGHT > 1),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,RTREE_HEIGHT == 1,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,RTREE_HEIGHT == 2,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,RTREE_HEIGHT == 3,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,!(RTREE_HEIGHT == 1) && !(RTREE_HEIGHT == 2) && !(RTREE_HEIGHT == 3),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,defined(RTREE_LEAF_COMPACT),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,defined(RTREE_LEAF_COMPACT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,!(defined(RTREE_LEAF_COMPACT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,defined(RTREE_LEAF_COMPACT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,!(defined(RTREE_LEAF_COMPACT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,defined(RTREE_LEAF_COMPACT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,!(defined(RTREE_LEAF_COMPACT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,defined(RTREE_LEAF_COMPACT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,!(defined(RTREE_LEAF_COMPACT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,defined(RTREE_LEAF_COMPACT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,!(defined(RTREE_LEAF_COMPACT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,defined(RTREE_LEAF_COMPACT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,!(defined(RTREE_LEAF_COMPACT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,defined(RTREE_LEAF_COMPACT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,!(defined(RTREE_LEAF_COMPACT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,defined(RTREE_LEAF_COMPACT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,!(defined(RTREE_LEAF_COMPACT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,defined(RTREE_LEAF_COMPACT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/rtree.h.xml,!(defined(RTREE_LEAF_COMPACT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/sc.h.xml,SC_LG_TINY_MIN == 0,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/sc.h.xml,(SC_NBINS > 256),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/spin.h.xml,HAVE_CPU_SPINWAIT,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/spin.h.xml,!(HAVE_CPU_SPINWAIT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/spin.h.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/spin.h.xml,!(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/sz.h.xml,defined(JEMALLOC_CACHE_OBLIVIOUS),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/sz.h.xml,!(defined(JEMALLOC_CACHE_OBLIVIOUS)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/sz.h.xml,(SC_NTINY != 0),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/sz.h.xml,(SC_NTINY > 0),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/sz.h.xml,(SC_NTINY > 0),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/ticker.h.xml,defined(__GNUC__) && !defined(__clang__) && (defined(__x86_64__) || defined(__i386__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/tsd.h.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/tsd.h.xml,!(defined(JEMALLOC_JET)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/tsd.h.xml,defined(JEMALLOC_U8_ATOMICS),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/tsd.h.xml,!(defined(JEMALLOC_U8_ATOMICS)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/tsd.h.xml,defined(JEMALLOC_MALLOC_THREAD_CLEANUP),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/tsd.h.xml,(defined(JEMALLOC_TLS)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/tsd.h.xml,(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/tsd.h.xml,!(defined(JEMALLOC_MALLOC_THREAD_CLEANUP)) && !((defined(JEMALLOC_TLS))) && !((defined(_WIN32))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/tsd_generic.h.xml,defined(JEMALLOC_INTERNAL_TSD_GENERIC_H),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/tsd_malloc_thread_cleanup.h.xml,defined(JEMALLOC_INTERNAL_TSD_MALLOC_THREAD_CLEANUP_H),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/tsd_tls.h.xml,defined(JEMALLOC_INTERNAL_TSD_TLS_H),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/tsd_win.h.xml,defined(JEMALLOC_INTERNAL_TSD_WIN_H),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/util.h.xml,!defined(JEMALLOC_ALLOC_JUNK),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/util.h.xml,!defined(JEMALLOC_FREE_JUNK),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/util.h.xml,defined(__GNUC__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/util.h.xml,!(defined(__GNUC__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/util.h.xml,!defined(JEMALLOC_INTERNAL_UNREACHABLE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/util.h.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/util.h.xml,!(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/util.h.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/util.h.xml,!(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/witness.h.xml,defined(JEMALLOC_DEBUG),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/witness.h.xml,!(defined(JEMALLOC_DEBUG)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/msvc_compat/C99/stdbool.h.xml,!defined(__clang__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/msvc_compat/C99/stdint.h.xml,!defined(_MSC_VER),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/msvc_compat/C99/stdint.h.xml,!defined(_MSC_STDINT_H_),4
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/msvc_compat/strings.h.xml,defined(_MSC_VER),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/msvc_compat/strings.h.xml,!(defined(_MSC_VER)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/arena.c.xml,(! defined JEMALLOC_INTERNAL_POPCOUNTL) || (defined BITMAP_USE_TREE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/arena.c.xml,!((! defined JEMALLOC_INTERNAL_POPCOUNTL) || (defined BITMAP_USE_TREE)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/arena.c.xml,!defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/background_thread.c.xml,defined(JEMALLOC_PTHREAD_CREATE_WRAPPER),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/background_thread.c.xml,!defined(JEMALLOC_BACKGROUND_THREAD),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/background_thread.c.xml,!(!defined(JEMALLOC_BACKGROUND_THREAD)),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/background_thread.c.xml,defined(JEMALLOC_PTHREAD_CREATE_WRAPPER),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/background_thread.c.xml,defined(JEMALLOC_BACKGROUND_THREAD),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/bitmap.c.xml,defined(BITMAP_USE_TREE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/bitmap.c.xml,!(defined(BITMAP_USE_TREE)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/ckh.c.xml,defined(CKH_COUNT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/ckh.c.xml,defined(CKH_COUNT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/ckh.c.xml,defined(CKH_COUNT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/ckh.c.xml,defined(CKH_COUNT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/ckh.c.xml,defined(CKH_COUNT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/ckh.c.xml,defined(CKH_VERBOSE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/ckh.c.xml,defined(CKH_COUNT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/ctl.c.xml,defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/ctl.c.xml,!(defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/ctl.c.xml,defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/ctl.c.xml,!(defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/ctl.c.xml,defined(JEMALLOC_GCC_ATOMIC_ATOMICS) || defined(JEMALLOC_GCC_SYNC_ATOMICS) || defined(_MSC_VER),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/ctl.c.xml,!(defined(JEMALLOC_GCC_ATOMIC_ATOMICS) || defined(JEMALLOC_GCC_SYNC_ATOMICS) || defined(_MSC_VER)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/div.c.xml,defined(JEMALLOC_DEBUG),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent.c.xml,defined(PAGES_CAN_PURGE_LAZY),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent.c.xml,defined(PAGES_CAN_PURGE_FORCED),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent.c.xml,defined(PAGES_CAN_PURGE_LAZY),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent.c.xml,!(defined(PAGES_CAN_PURGE_LAZY)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent.c.xml,defined(PAGES_CAN_PURGE_FORCED),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent.c.xml,!(defined(PAGES_CAN_PURGE_FORCED)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent.c.xml,!defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent.c.xml,!defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent.c.xml,defined(PAGES_CAN_PURGE_LAZY),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent.c.xml,defined(PAGES_CAN_PURGE_FORCED),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent_dss.c.xml,defined(JEMALLOC_DSS),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent_dss.c.xml,!(defined(JEMALLOC_DSS)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent_mmap.c.xml,defined(JEMALLOC_RETAIN),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/extent_mmap.c.xml,!(defined(JEMALLOC_RETAIN)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_DEBUG),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!(defined(JEMALLOC_DEBUG)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_DEBUG),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!(defined(JEMALLOC_DEBUG)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,(defined(JEMALLOC_DEBUG) && defined(JEMALLOC_FILL)),1
